rcdc_cso,year,INCa/INSERM/DGOS pubs,National Cancer Institute pubs,Cancer Research UK pubs,Wellcome Trust pubs,National Health and Medical Research Council pubs
HEPATITIS * 2. Etiology,2015,3.9354978354978347,11.517904317904312,0.9507936507936507,0.2159090909090909,8.008676046176046
"NEUROSCIENCES * 6. Cancer Control, Survivorship",2010,3.9345238095238093,32.13138528138527,5.289285714285714,,9.776190476190475
"LUNG CANCER * 6. Cancer Control, Survivorship",2012,3.933333333333333,40.72301587301588,5.330555555555557,,7.121428571428572
PROSTATE CANCER * 1. Biology,2012,3.925,146.79920634920614,12.229761904761906,0.16666666666666666,14.683333333333334
"BRAIN CANCER * 4. Early Detection, Diagnosis",2013,3.91904761904762,30.191720779220766,1.15,0.5928571428571429,1.3666666666666665
DENTAL/ORAL AND CRANIOFACIAL DISEASE * 5. Treatment,2017,3.9166666666666665,11.109523809523811,1.875,,2.333333333333333
"AGING * 4. Early Detection, Diagnosis",2008,3.9166666666666665,23.522041847041848,11.486904761904764,,2.3916666666666666
EMERGING INFECTIOUS DISEASES * 1. Biology,2011,3.9095238095238107,32.78551587301586,6.45,2.333333333333333,18.70654761904761
VACCINE RELATED * 1. Biology,2010,3.9011904761904765,43.01150793650795,2.9166666666666665,0.75,16.922222222222217
HIV/AIDS * 2. Etiology,2009,3.8964285714285722,30.665115440115436,6.363492063492064,2.2023809523809526,10.191378066378068
"UROLOGIC DISEASES * 6. Cancer Control, Survivorship",2017,3.8880952380952385,34.1595238095238,2.333333333333333,2.958333333333333,15.608333333333334
STEM CELL RESEARCH - NONEMBRYONIC - NON-HUMAN * 1. Biology,2016,3.8873015873015873,66.42743506493517,9.878968253968253,0.7178571428571429,19.870346320346318
LIVER DISEASE * 2. Etiology,2011,3.8731240981240975,27.541652791652798,2.190079365079365,0.18333333333333335,7.531926406926408
"REHABILITATION * 6. Cancer Control, Survivorship",2015,3.851190476190476,98.04173881673887,5.15,,20.13432539682539
"PAIN RESEARCH * 6. Cancer Control, Survivorship",2016,3.850811688311688,32.80817099567098,2.226190476190476,1.2333333333333332,15.855555555555553
PEDIATRIC CANCER * 1. Biology,2010,3.8454365079365083,18.931854256854255,2.3313492063492065,0.05555555555555555,1.7841269841269842
SEXUALLY TRANSMITTED DISEASES/HERPES * 2. Etiology,2013,3.839285714285715,49.50364357864364,2.734523809523809,2.8416666666666672,20.588492063492062
BRAIN CANCER * 1. Biology,2015,3.8357142857142854,32.98194444444443,1.6759920634920633,0.7029761904761904,1.6547619047619047
OBESITY * 2. Etiology,2010,3.833766233766234,35.92559523809527,4.141666666666666,1.7777777777777777,8.210714285714285
EMERGING INFECTIOUS DISEASES * 2. Etiology,2015,3.8289682539682546,33.99961427461428,1.3732142857142855,1.2833333333333332,15.185028860028849
EMERGING INFECTIOUS DISEASES * 5. Treatment,2011,3.8283910533910537,23.196031746031743,1.2428571428571427,0.5833333333333333,3.9436147186147186
PANCREATIC CANCER * 5. Treatment,2014,3.826190476190476,49.65440115440117,5.9988095238095225,0.5833333333333333,6.5964285714285715
"UROLOGIC DISEASES * 6. Cancer Control, Survivorship",2009,3.825,22.060317460317453,4.65,0.3333333333333333,7.863888888888889
LUNG CANCER * 1. Biology,2011,3.80952380952381,49.02321428571434,6.883333333333334,1.1666666666666665,2.9595238095238097
"CERVICAL CANCER * 4. Early Detection, Diagnosis",2013,3.8000000000000003,38.12321428571428,4.566666666666666,,11.330952380952377
"BRAIN DISORDERS * 4. Early Detection, Diagnosis",2008,3.7976190476190474,17.4994227994228,0.9999999999999999,,0.375
DIGESTIVE DISEASES * 3. Prevention,2013,3.797366522366523,80.220634920635,5.005952380952381,0.2803030303030303,10.92483766233766
"LIVER DISEASE * 4. Early Detection, Diagnosis",2016,3.791666666666667,11.274404761904762,1.55,2.166666666666667,6.083333333333334
EMERGING INFECTIOUS DISEASES * 5. Treatment,2012,3.7859126984126994,34.64385521885522,3.0595238095238093,1.0,10.34051226551226
HIV/AIDS * 2. Etiology,2010,3.785912698412698,68.27366522366529,2.504166666666667,2.9266233766233767,8.739321789321789
CONTRACEPTION/REPRODUCTION * 2. Etiology,2015,3.775000000000001,22.672023809523814,1.3555555555555556,0.6666666666666666,6.604166666666667
"NEUROSCIENCES * 6. Cancer Control, Survivorship",2016,3.773214285714286,34.71197691197692,2.3269841269841263,1.0666666666666667,10.823160173160172
PANCREATIC CANCER * 5. Treatment,2009,3.7583333333333333,16.029365079365075,1.4916666666666667,,0.5833333333333333
"NEUROSCIENCES * 4. Early Detection, Diagnosis",2010,3.7507936507936512,47.66283577533581,5.816666666666666,,1.5011904761904762
DIABETES * 2. Etiology,2015,3.750000000000001,32.989285714285714,1.2666666666666666,0.25,7.857936507936508
"UROLOGIC DISEASES * 4. Early Detection, Diagnosis",2009,3.7500000000000004,45.3329365079365,14.008333333333333,,5.3166666666666655
CARDIOVASCULAR * 3. Prevention,2015,3.75,40.71190476190477,2.142857142857143,0.8333333333333333,6.411446886446885
TRANSPLANTATION * 5. Treatment,2009,3.744047619047619,33.285569985569985,1.7916666666666665,0.14285714285714285,2.5408730158730157
"PAIN RESEARCH * 6. Cancer Control, Survivorship",2008,3.7333333333333334,14.024206349206349,2.9749999999999996,,3.3666666666666667
LUNG * 1. Biology,2014,3.726190476190476,117.4099206349206,3.221428571428571,0.43452380952380953,12.661111111111111
LUNG CANCER * 2. Etiology,2016,3.7249999999999996,27.601587301587323,1.6242063492063494,0.42222222222222217,3.3666666666666667
EMERGING INFECTIOUS DISEASES * 1. Biology,2012,3.7178571428571434,50.16248196248197,5.057575757575756,4.800000000000001,23.0329365079365
"PROSTATE CANCER * 6. Cancer Control, Survivorship",2013,3.7083333333333335,55.01964285714296,4.016666666666667,1.0,24.133333333333333
"UROLOGIC DISEASES * 6. Cancer Control, Survivorship",2008,3.708333333333333,16.939285714285717,4.875,,5.7
COLO-RECTAL CANCER * 2. Etiology,2014,3.7023809523809526,85.8365440115441,5.882936507936508,0.7083333333333333,16.163492063492065
CONTRACEPTION/REPRODUCTION * 1. Biology,2012,3.7000000000000006,25.89880952380951,2.2916666666666665,1.0,22.39880952380952
LIVER CANCER * 5. Treatment,2013,3.7,12.207341269841262,0.375,0.16666666666666666,0.75
GENETIC TESTING * 2. Etiology,2011,3.6845238095238098,46.310750360750404,5.398809523809525,3.3047619047619055,21.274603174603175
EMERGING INFECTIOUS DISEASES * 2. Etiology,2010,3.6843614718614717,37.31325063825068,4.451190476190477,1.4678571428571427,8.599440836940838
"LUNG CANCER * 4. Early Detection, Diagnosis",2015,3.683333333333333,50.24682539682542,5.266666666666666,0.8333333333333333,10.866666666666669
SMOKING AND HEALTH * 2. Etiology,2015,3.66904761904762,40.72245670995674,1.2142857142857142,0.7916666666666666,4.241666666666668
TOBACCO * 2. Etiology,2015,3.66904761904762,41.04745670995675,1.2142857142857142,1.2916666666666665,4.241666666666668
SEXUALLY TRANSMITTED DISEASES/HERPES * 2. Etiology,2012,3.6666666666666674,56.29662698412706,2.4595238095238097,1.6535714285714287,25.728571428571424
"PEDIATRIC * 6. Cancer Control, Survivorship",2008,3.666666666666667,19.779401154401157,1.0,,6.85
ESTROGEN * 1. Biology,2013,3.666666666666667,23.628571428571423,3.3249999999999997,,10.308333333333332
"LUNG CANCER * 4. Early Detection, Diagnosis",2016,3.6666666666666665,33.974007936507924,2.9166666666666665,0.6555555555555556,7.449999999999999
"LYMPHOMA * 4. Early Detection, Diagnosis",2016,3.658333333333334,7.416666666666667,0.8333333333333333,0.3333333333333333,0.16666666666666666
"PEDIATRIC CANCER * 6. Cancer Control, Survivorship",2015,3.652380952380953,21.667406204906197,0.14285714285714285,,1.0166666666666666
DENTAL/ORAL AND CRANIOFACIAL DISEASE * 1. Biology,2016,3.65,14.642857142857144,0.9166666666666665,,1.9666666666666668
"LIVER CANCER * 4. Early Detection, Diagnosis",2013,3.6488095238095237,5.879581529581527,0.038461538461538464,,0.3333333333333333
BRAIN CANCER * 5. Treatment,2015,3.640476190476191,55.128690753690805,0.9833333333333333,0.3904761904761905,6.166666666666668
"PEDIATRIC * 4. Early Detection, Diagnosis",2009,3.6380952380952385,7.826623376623377,1.3333333333333333,0.6111111111111112,1.6428571428571428
"BRAIN DISORDERS * 4. Early Detection, Diagnosis",2010,3.634126984126984,41.6227924852925,2.0428571428571427,0.14285714285714285,3.8107142857142855
"AUTOIMMUNE DISEASE * 4. Early Detection, Diagnosis",2010,3.6333333333333333,6.675,2.333333333333333,,0.5333333333333333
"REHABILITATION * 6. Cancer Control, Survivorship",2011,3.6270202020202023,107.3976190476191,8.53968253968254,0.41666666666666663,19.24567099567099
"INFECTIOUS DISEASES * 6. Cancer Control, Survivorship",2014,3.6250000000000013,27.04130591630592,1.9023809523809523,2.0,11.43452380952381
CLIMATE-RELATED EXPOSURES AND CONDITIONS * 2. Etiology,2011,3.625,49.162499999999994,4.433333333333333,1.0,40.805555555555564
"DENTAL/ORAL AND CRANIOFACIAL DISEASE * 6. Cancer Control, Survivorship",2012,3.6166666666666663,36.524999999999984,8.916666666666664,0.16666666666666666,4.699999999999999
ORPHAN DRUG * 1. Biology,2012,3.6097222222222225,39.51922105672112,1.438095238095238,0.35119047619047616,3.5176587301587303
PEDIATRIC RESEARCH INITIATIVE * 5. Treatment,2011,3.608928571428571,13.911020923520914,2.3571428571428568,,0.8587301587301587
SUBSTANCE ABUSE * 2. Etiology,2010,3.608333333333334,27.94968642468643,1.0440476190476191,0.30952380952380953,3.8273809523809534
UROLOGIC DISEASES * 1. Biology,2015,3.608333333333334,111.55654761904765,17.863095238095237,4.1875,22.424999999999994
NEUROSCIENCES * 2. Etiology,2011,3.605555555555555,36.3965367965368,4.060732323232324,3.2172619047619047,7.851659451659453
HUMAN GENOME * 5. Treatment,2016,3.5934523809523817,24.60880230880231,4.316666666666666,1.6500000000000004,0.625
"REHABILITATION * 6. Cancer Control, Survivorship",2016,3.592857142857143,78.0270202020203,5.15,,13.151190476190475
COLO-RECTAL CANCER * 1. Biology,2016,3.583333333333334,35.1154761904762,4.236111111111111,1.2555555555555555,16.573412698412692
NEURODEGENERATIVE * 1. Biology,2014,3.579166666666667,30.297330447330438,3.129978354978355,0.4222222222222222,11.84880952380952
SEXUALLY TRANSMITTED DISEASES/HERPES * 2. Etiology,2011,3.5781746031746033,45.285515873015946,2.914285714285714,1.4333333333333333,12.780952380952382
HEART DISEASE * 5. Treatment,2013,3.575,14.862301587301584,2.533333333333333,,3.5095238095238095
"PEDIATRIC * 6. Cancer Control, Survivorship",2017,3.571428571428571,34.60476190476193,1.2083333333333333,1.0833333333333333,18.102777777777774
AGING * 3. Prevention,2015,3.5630952380952383,56.763311688311745,3.4583333333333335,,6.808867521367521
"ALCOHOLISM, ALCOHOL USE AND HEALTH * 2. Etiology",2014,3.548809523809524,15.919282106782102,1.4095238095238094,,4.534199134199135
SUBSTANCE ABUSE * 2. Etiology,2014,3.548809523809524,32.12864357864357,1.942857142857143,0.2,7.221572871572873
"DEPRESSION * 6. Cancer Control, Survivorship",2011,3.5432900432900434,47.95436507936512,11.235714285714286,0.07142857142857142,10.54090909090909
"CONTRACEPTION/REPRODUCTION * 6. Cancer Control, Survivorship",2012,3.5333333333333337,28.94999999999999,2.6357142857142852,0.4,8.06706349206349
GENETIC TESTING * 2. Etiology,2010,3.533333333333333,33.950000000000024,6.2246031746031765,4.052777777777778,12.209523809523807
AUTOIMMUNE DISEASE * 1. Biology,2010,3.533333333333333,27.83531746031746,4.95,1.1916666666666667,11.384523809523808
STEM CELL RESEARCH - NONEMBRYONIC - NON-HUMAN * 1. Biology,2015,3.5313492063492067,91.96337690087707,11.162896825396821,1.8642857142857143,29.721663059163042
LYMPHOMA * 1. Biology,2011,3.5313492063492062,26.064917027417014,2.7833333333333337,0.4,4.466666666666667
VACCINE RELATED * 2. Etiology,2011,3.524603174603174,39.493253968253995,2.580952380952381,0.2,7.134072871572874
PEDIATRIC RESEARCH INITIATIVE * 5. Treatment,2013,3.517857142857142,21.276298701298696,3.2904761904761908,1.0386904761904763,4.63968253968254
"GENETICS * 6. Cancer Control, Survivorship",2011,3.509523809523809,37.82738095238097,1.65,0.14285714285714285,3.8761904761904766
ESTROGEN * 5. Treatment,2016,3.5,10.2,1.7499999999999998,1.0,2.5
AUTOIMMUNE DISEASE * 1. Biology,2015,3.5,31.423611111111104,1.9833333333333332,1.0,17.009523809523813
"CERVICAL CANCER * 4. Early Detection, Diagnosis",2010,3.488888888888889,26.31309523809524,2.733333333333334,1.0,2.7416666666666667
BRAIN CANCER * 1. Biology,2011,3.4884920634920644,44.642460317460426,1.5720238095238093,0.38253968253968257,2.036706349206349
PEDIATRIC * 2. Etiology,2017,3.4878968253968257,23.085930735930727,1.005393217893218,1.3261904761904761,11.93890692640692
"BRAIN DISORDERS * 4. Early Detection, Diagnosis",2017,3.4791666666666674,17.470634920634915,0.9916666666666666,0.4,3.039285714285714
INFECTIOUS DISEASES * 1. Biology,2015,3.475,51.23392857142861,4.787499999999999,3.790277777777778,27.119841269841256
NEUROSCIENCES * 5. Treatment,2008,3.4666666666666663,32.4078823953824,2.15,,1.5750000000000002
"UROLOGIC DISEASES * 6. Cancer Control, Survivorship",2016,3.458333333333333,51.65694444444451,6.850000000000001,2.6666666666666665,17.29285714285714
"CERVICAL CANCER * 4. Early Detection, Diagnosis",2014,3.458333333333333,44.08134920634922,4.416666666666666,0.08333333333333333,12.866666666666665
"MIND AND BODY * 6. Cancer Control, Survivorship",2011,3.4575757575757575,50.09682539682544,14.173015873015874,0.6666666666666666,22.762734487734484
STEM CELL RESEARCH - NONEMBRYONIC - HUMAN * 1. Biology,2016,3.441269841269842,35.659595959595976,3.6972222222222224,0.125,8.94375901875902
"PAIN RESEARCH * 6. Cancer Control, Survivorship",2010,3.433333333333334,62.88214285714293,7.0095238095238095,,19.244444444444444
CHILDHOOD LEUKEMIA * 1. Biology,2010,3.4287698412698417,14.451046176046164,0.9789682539682539,,1.0400793650793652
GENETIC TESTING * 2. Etiology,2013,3.421428571428572,57.20099206349218,3.425,1.8047619047619048,16.557142857142846
"ALCOHOLISM, ALCOHOL USE AND HEALTH * 2. Etiology",2010,3.416666666666667,18.34568209568209,0.3416666666666667,,1.8095238095238093
"KIDNEY DISEASE * 6. Cancer Control, Survivorship",2014,3.416666666666667,14.582539682539682,2.875,,5.469047619047619
"CERVICAL CANCER * 4. Early Detection, Diagnosis",2011,3.4166666666666665,31.30476190476191,6.904761904761905,,2.268253968253968
EMERGING INFECTIOUS DISEASES * 1. Biology,2016,3.4023809523809523,18.295436507936497,2.595833333333333,0.3333333333333333,11.177380952380954
"BRAIN CANCER * 4. Early Detection, Diagnosis",2014,3.397619047619048,32.33956830206831,3.019047619047619,0.1,0.125
PEDIATRIC CANCER * 1. Biology,2014,3.396464646464646,42.17671356421366,1.4003968253968255,0.5791666666666667,6.473430735930739
AUTOIMMUNE DISEASE * 1. Biology,2012,3.392857142857143,41.43639971139975,10.32738095238095,4.426190476190476,20.118650793650797
OBESITY * 2. Etiology,2017,3.391666666666667,24.751388888888872,2.2178571428571425,0.25,1.7845238095238094
"NEUROSCIENCES * 6. Cancer Control, Survivorship",2009,3.3916666666666666,26.572853535353527,2.829761904761905,0.0625,9.370238095238097
CERVICAL CANCER * 2. Etiology,2014,3.3873015873015873,35.59246031746033,2.692857142857143,0.25,8.678571428571429
HUMAN GENOME * 2. Etiology,2017,3.3857142857142857,94.6433261183262,12.222023809523812,3.4428571428571426,30.020670995670997
"CARDIOVASCULAR * 6. Cancer Control, Survivorship",2014,3.3833333333333337,70.64084804084811,8.950000000000001,0.5333333333333333,18.34999999999999
BIOTECHNOLOGY * 2. Etiology,2015,3.3809523809523814,75.05602869352883,9.16686507936508,5.432738095238096,22.542195767195757
"INJURY (TOTAL) ACCIDENTS/ADVERSE EFFECTS * 6. Cancer Control, Survivorship",2012,3.375,10.689880952380953,0.6166666666666667,,5.858369408369409
CHILDHOOD LEUKEMIA * 1. Biology,2012,3.374404761904762,21.018993506493512,0.8706349206349207,,1.6929292929292927
"PEDIATRIC * 4. Early Detection, Diagnosis",2016,3.372619047619048,24.513293650793656,1.005952380952381,0.6666666666666666,5.221067821067821
PEDIATRIC * 3. Prevention,2015,3.369047619047619,85.79742063492061,5.8964285714285705,1.9666666666666668,18.04285714285714
AUTOIMMUNE DISEASE * 1. Biology,2009,3.3666666666666667,17.89404761904762,1.2833333333333332,1.7083333333333333,14.321428571428571
CONTRACEPTION/REPRODUCTION * 1. Biology,2013,3.3666666666666667,24.876984126984116,0.8333333333333333,3.416666666666667,20.46071428571428
LIVER DISEASE * 2. Etiology,2010,3.364520202020202,25.409282384282385,1.594047619047619,0.4587662337662338,3.5010281385281385
PEDIATRIC CANCER * 2. Etiology,2014,3.3500000000000005,8.102236652236652,0.35416666666666663,0.3958333333333333,2.889502164502164
"TRANSPLANTATION * 6. Cancer Control, Survivorship",2013,3.341666666666667,31.341071428571425,2.1666666666666665,0.45,5.476984126984127
LUNG * 2. Etiology,2017,3.3376373626373628,15.792117604617596,2.053968253968254,0.16666666666666666,16.111904761904757
STEM CELL RESEARCH - NONEMBRYONIC - NON-HUMAN * 5. Treatment,2015,3.3357142857142854,21.54571817071817,2.066468253968254,0.7476190476190476,6.498946886446886
NANOTECHNOLOGY * 5. Treatment,2014,3.3333333333333335,115.25080475080476,0.7928571428571429,0.6857142857142857,16.67738095238095
DENTAL/ORAL AND CRANIOFACIAL DISEASE * 1. Biology,2012,3.3333333333333335,24.332142857142852,0.9166666666666666,,3.263492063492063
CONTRACEPTION/REPRODUCTION * 5. Treatment,2011,3.3333333333333335,2.708333333333333,,,0.5
"KIDNEY DISEASE * 6. Cancer Control, Survivorship",2012,3.333333333333333,23.350432900432896,2.208333333333333,,4.0214285714285705
TOBACCO * 3. Prevention,2013,3.3230158730158728,192.7232142857142,37.87500000000002,3.6523809523809523,34.14325396825395
SMOKING AND HEALTH * 3. Prevention,2013,3.3230158730158728,188.5565476190475,36.875000000000014,3.6523809523809523,33.143253968253944
NEURODEGENERATIVE * 1. Biology,2013,3.3220238095238095,30.20685425685424,3.196825396825397,1.1666666666666665,9.385317460317456
INFECTIOUS DISEASES * 1. Biology,2016,3.319047619047619,38.80041486291486,5.529166666666667,1.4666666666666666,20.174603174603167
BIODEFENSE * 1. Biology,2011,3.3142857142857145,21.85694444444444,0.7833333333333334,0.8333333333333333,19.673214285714277
"LUNG CANCER * 6. Cancer Control, Survivorship",2016,3.308333333333333,18.617857142857147,2.416666666666667,,5.613888888888888
"ALCOHOLISM, ALCOHOL USE AND HEALTH * 2. Etiology",2011,3.302380952380952,19.69926046176046,2.492063492063492,,7.08611111111111
BIODEFENSE * 1. Biology,2012,3.3011904761904765,25.628210678210657,2.577777777777778,1.8333333333333333,14.460714285714282
BRAIN CANCER * 1. Biology,2012,3.2928571428571427,52.69409479409492,1.6958333333333333,,3.107936507936508
AGING * 2. Etiology,2017,3.2912087912087906,53.321663059163164,4.903968253968254,1.0416666666666665,15.547258297258292
"BRAIN DISORDERS * 6. Cancer Control, Survivorship",2017,3.283333333333333,18.353174603174597,1.9166666666666667,0.1111111111111111,8.186111111111112
LIVER DISEASE * 5. Treatment,2017,3.280952380952381,10.9390873015873,3.4250000000000003,3.191666666666667,3.096825396825397
CARDIOVASCULAR * 5. Treatment,2011,3.2722222222222226,24.23968253968253,0.75,,4.491666666666666
"NEUROSCIENCES * 4. Early Detection, Diagnosis",2009,3.266666666666667,34.73495670995671,2.125,,3.6666666666666665
PEDIATRIC * 1. Biology,2017,3.2648809523809517,25.463113275613267,1.852579365079365,1.1,8.774007936507939
"PROSTATE CANCER * 4. Early Detection, Diagnosis",2009,3.2500000000000004,35.39484126984127,12.508333333333333,,5.3166666666666655
"OVARIAN CANCER * 4. Early Detection, Diagnosis",2011,3.2500000000000004,36.487500000000004,4.325,0.34285714285714286,5.194444444444445
LUNG CANCER * 5. Treatment,2008,3.25,28.192857142857136,1.325,,2.25
BIOENGINEERING * 1. Biology,2010,3.25,84.28333333333333,3.8333333333333335,0.5833333333333333,7.2
"KIDNEY DISEASE * 4. Early Detection, Diagnosis",2008,3.25,3.658333333333333,1.0,,
ESTROGEN * 5. Treatment,2012,3.25,24.56111111111111,3.041666666666666,,2.6999999999999997
"LUNG * 4. Early Detection, Diagnosis",2009,3.25,32.51547619047618,1.6666666666666665,0.3333333333333333,5.75
UROLOGIC DISEASES * 1. Biology,2010,3.2428571428571424,92.10714285714292,8.808333333333332,3.0166666666666666,12.735714285714286
BRAIN CANCER * 5. Treatment,2014,3.238095238095239,92.71231361231372,4.067857142857143,0.5,5.720238095238097
"UROLOGIC DISEASES * 4. Early Detection, Diagnosis",2017,3.238095238095238,38.58611111111111,6.425,12.491666666666667,14.983333333333334
OVARIAN CANCER * 2. Etiology,2014,3.233333333333334,37.024206349206366,4.185714285714286,0.4,7.383333333333334
INFECTIOUS DISEASES * 5. Treatment,2015,3.2269841269841275,54.22747113997122,2.5424603174603173,1.5958333333333332,20.43313492063493
GENETIC TESTING * 2. Etiology,2014,3.223881673881673,39.190313852813865,4.960714285714287,3.2186507936507938,16.517857142857135
NEURODEGENERATIVE * 5. Treatment,2013,3.2232142857142856,18.792633755133743,1.2416666666666667,0.8500000000000001,2.5797619047619045
PANCREATIC CANCER * 5. Treatment,2013,3.216666666666667,60.536507936508045,4.683333333333334,,2.7064935064935063
LUNG CANCER * 1. Biology,2010,3.2083333333333335,48.035750360750384,1.9833333333333332,0.4,2.1500000000000004
KIDNEY DISEASE * 1. Biology,2014,3.208333333333333,51.617658730158766,6.133333333333334,0.26666666666666666,10.383333333333333
"DIABETES * 6. Cancer Control, Survivorship",2012,3.208333333333333,26.77003968253969,4.819444444444444,0.5,6.017857142857142
STEM CELL RESEARCH - NONEMBRYONIC - NON-HUMAN * 5. Treatment,2012,3.2083333333333326,40.40348124098131,1.2970238095238096,0.1,2.410714285714286
"TRANSPLANTATION * 6. Cancer Control, Survivorship",2011,3.2035714285714283,20.410714285714285,0.8125,,2.0
LUNG CANCER * 1. Biology,2009,3.202380952380953,26.411309523809518,0.7833333333333333,0.41666666666666663,2.1999999999999997
EMERGING INFECTIOUS DISEASES * 1. Biology,2010,3.1845238095238098,30.21071428571429,4.708333333333333,1.75,11.250793650793653
COLO-RECTAL CANCER * 2. Etiology,2012,3.175,111.60490620490631,8.155555555555557,1.9583333333333333,16.71309523809523
"COLO-RECTAL CANCER * 4. Early Detection, Diagnosis",2008,3.1666666666666674,23.15476190476191,4.916666666666667,,2.75
"LUNG CANCER * 4. Early Detection, Diagnosis",2010,3.1666666666666665,29.12777777777776,4.483333333333334,,2.4999999999999996
"COST EFFECTIVENESS RESEARCH * 6. Cancer Control, Survivorship",2009,3.1666666666666665,10.608333333333333,2.85,1.25,4.5095238095238095
VACCINE RELATED * 1. Biology,2008,3.1666666666666665,18.777777777777786,2.291666666666667,,4.658333333333332
"KIDNEY DISEASE * 6. Cancer Control, Survivorship",2013,3.1666666666666665,20.377976190476186,1.5714285714285714,,13.869841269841267
PEDIATRIC CANCER * 5. Treatment,2009,3.1636904761904763,14.896861471861458,0.9166666666666666,0.0625,3.106746031746031
INFECTIOUS DISEASES * 1. Biology,2013,3.157142857142857,69.43544372294376,6.0515873015873005,2.5619047619047626,41.1480158730159
DENTAL/ORAL AND CRANIOFACIAL DISEASE * 2. Etiology,2012,3.15,29.027380952380927,1.5928571428571425,0.3333333333333333,1.9845238095238096
"DEPRESSION * 6. Cancer Control, Survivorship",2017,3.1444444444444444,13.31071428571428,0.3333333333333333,0.25,11.20119047619047
REGENERATIVE MEDICINE * 1. Biology,2010,3.142857142857143,63.211544011544085,5.176785714285714,1.4555555555555557,12.291865079365076
PANCREATIC CANCER * 1. Biology,2016,3.142857142857143,38.80357142857144,2.316666666666667,1.5333333333333332,3.0178571428571432
"PEDIATRIC * 4. Early Detection, Diagnosis",2012,3.1357142857142857,26.450595238095243,2.99265873015873,0.7595238095238095,2.666666666666667
"BRAIN DISORDERS * 6. Cancer Control, Survivorship",2009,3.1333333333333337,17.98872655122654,4.55595238095238,0.5625,7.694047619047619
"DENTAL/ORAL AND CRANIOFACIAL DISEASE * 6. Cancer Control, Survivorship",2014,3.1297619047619047,26.179700854700847,3.25,1.0,17.316666666666663
OVARIAN CANCER * 2. Etiology,2015,3.126190476190476,59.73571428571437,5.088492063492063,0.46785714285714286,15.0861111111111
OVARIAN CANCER * 5. Treatment,2012,3.1166666666666667,55.80555555555561,5.083333333333332,0.6666666666666666,6.211904761904762
"CARDIOVASCULAR * 6. Cancer Control, Survivorship",2012,3.111111111111111,60.102417027417104,6.90952380952381,1.8666666666666667,12.139682539682537
"BIOENGINEERING * 6. Cancer Control, Survivorship",2011,3.1004329004329003,22.35238095238095,1.0,,6.033333333333333
AUTOIMMUNE DISEASE * 5. Treatment,2015,3.1,12.690674603174601,6.249999999999998,,13.000000000000002
BREAST CANCER * 2. Etiology,2017,3.1,96.47519841269833,6.416666666666666,2.5916666666666663,49.0202380952381
"LUNG * 4. Early Detection, Diagnosis",2017,3.0833333333333335,19.43095238095238,2.1999999999999997,0.5,10.816666666666666
"PROSTATE CANCER * 4. Early Detection, Diagnosis",2016,3.0833333333333335,73.39503968253969,9.875,8.166666666666666,9.46111111111111
CLIMATE-RELATED EXPOSURES AND CONDITIONS * 2. Etiology,2010,3.083333333333333,37.42976190476191,3.1666666666666665,,25.458333333333332
"DENTAL/ORAL AND CRANIOFACIAL DISEASE * 6. Cancer Control, Survivorship",2015,3.083333333333333,17.081944444444446,3.166666666666666,1.25,14.874338624338622
STEM CELL RESEARCH * 5. Treatment,2009,3.0803571428571432,38.035245310245344,1.6428571428571428,0.47619047619047616,2.782936507936508
NEURODEGENERATIVE * 1. Biology,2011,3.079365079365079,28.26396103896104,2.194444444444444,1.9952380952380953,9.406818181818183
"STEM CELL RESEARCH * 6. Cancer Control, Survivorship",2014,3.0773809523809526,9.332575757575755,,,2.0333333333333337
PROSTATE CANCER * 1. Biology,2015,3.075,88.4996031746032,17.404761904761905,2.7500000000000004,21.391666666666662
BIOENGINEERING * 1. Biology,2012,3.0714285714285716,138.38333333333333,6.324999999999999,6.404761904761904,5.191666666666666
PEDIATRIC CANCER * 2. Etiology,2015,3.054960317460318,14.434859584859574,0.7059523809523809,0.0625,2.455194805194805
LIVER CANCER * 2. Etiology,2014,3.054437229437229,8.022492784992783,0.9087301587301586,,1.1861111111111111
INFECTIOUS DISEASES * 5. Treatment,2017,3.0504329004329,14.265674603174602,1.488095238095238,0.7916666666666666,10.033531746031745
HIV/AIDS * 2. Etiology,2015,3.0472222222222225,56.04269480519488,4.9904761904761905,3.9303571428571433,14.734060846560842
NEUROSCIENCES * 2. Etiology,2010,3.0430555555555565,24.96654040404041,2.9228174603174604,3.253968253968254,5.313888888888889
UROLOGIC DISEASES * 1. Biology,2009,3.041666666666667,62.581349206349266,7.591666666666666,1.5833333333333333,8.633333333333333
OBESITY * 3. Prevention,2013,3.0416666666666665,161.12460317460304,8.853174603174603,1.476190476190476,18.268650793650792
NEURODEGENERATIVE * 1. Biology,2012,3.0402777777777774,33.825649350649336,4.95559163059163,1.2089285714285714,8.564123376623375
AGING * 2. Etiology,2010,3.036111111111111,110.58400072150079,14.605357142857137,4.966666666666667,19.985912698412697
"REHABILITATION * 6. Cancer Control, Survivorship",2012,3.033333333333333,124.10376984126974,5.602380952380953,,27.030591630591616
DIGESTIVE DISEASES * 3. Prevention,2015,3.030952380952381,52.501623376623414,2.026190476190476,,4.684259259259259
BRAIN DISORDERS * 1. Biology,2008,3.026587301587301,19.223766511266504,2.9867063492063495,0.07142857142857142,2.243867243867244
